,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-02 10:00:00,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314,0.250117314
2015-01-02 11:00:00,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067,0.250141067
2015-01-02 12:00:00,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091,0.250116091
2015-01-02 13:00:00,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514,0.250107514
2015-01-02 14:00:00,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542,0.250140542
2015-01-02 15:00:00,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199,0.250114199
2015-01-02 16:00:00,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307,0.250118307
2015-01-02 17:00:00,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045,0.250117045
2015-01-02 18:00:00,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902,0.250096902
2015-01-02 19:00:00,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882,0.25007882
