,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-03-15 06:00:00,-251333,-12511,-531084,-89763,-291351,-70408,-5980,-259653,-214975,-62926,-94063,-338225,-79057,-295757,-20179,-207342,-34649,-111382,-243797,-90404
2015-03-15 07:00:00,-344856,-17167,-728703,-123165,-399765,-96607,-8205,-356271,-294968,-86341,-129065,-464081,-108475,-405810,-27688,-284495,-47542,-152828,-334515,-124044
2015-03-15 08:00:00,-346222,-17235,-731589,-123653,-401349,-96990,-8238,-357682,-296136,-86683,-129576,-465919,-108905,-407417,-27798,-285621,-47731,-153433,-335840,-124535
2015-03-15 09:00:00,-352012,-17523,-743825,-125721,-408061,-98612,-8376,-363664,-301089,-88133,-131743,-473711,-110726,-414231,-28263,-290398,-48529,-156000,-341457,-126618
2015-03-15 10:00:00,-294766,-14673,-622860,-105275,-341700,-82575,-7014,-304523,-252124,-73800,-110318,-396674,-92719,-346867,-23667,-243172,-40637,-130630,-285927,-106027
2015-03-15 11:00:00,-231555,-11527,-489291,-82700,-268424,-64867,-5510,-239220,-198057,-57974,-86661,-311609,-72836,-272483,-18591,-191025,-31922,-102617,-224612,-83290
2015-03-15 12:00:00,-241187,-12006,-509644,-86140,-279590,-67566,-5739,-249171,-206296,-60386,-90266,-324571,-75866,-283817,-19365,-198971,-33250,-106886,-233955,-86754
2015-03-15 13:00:00,-236082,-11752,-498857,-84316,-273672,-66136,-5617,-243897,-201930,-59108,-88355,-317701,-74260,-277810,-18955,-194760,-32547,-104623,-229003,-84918
2015-03-15 14:00:00,-267803,-13331,-565885,-95645,-310443,-75022,-6372,-276668,-229062,-67050,-100227,-360389,-84238,-315138,-21502,-220929,-36920,-118681,-259773,-96328
2015-03-15 15:00:00,-349596,-17403,-738720,-124858,-405260,-97935,-8318,-361169,-299023,-87528,-130839,-470460,-109966,-411388,-28069,-288405,-48196,-154929,-339114,-125749
2015-03-15 16:00:00,-417799,-20798,-882837,-149216,-484322,-117042,-9941,-431629,-357359,-104604,-156364,-562242,-131420,-491646,-33545,-344670,-57598,-185154,-405271,-150281
2015-03-15 17:00:00,-457919,-22795,-967612,-163545,-530830,-128281,-10896,-473076,-391675,-114649,-171379,-616232,-144039,-538857,-36766,-377768,-63129,-202934,-444188,-164712
2015-03-15 18:00:00,-503963,-25087,-1064906,-179990,-584206,-141179,-11991,-520645,-431058,-126177,-188611,-678195,-158523,-593039,-40463,-415753,-69477,-223339,-488851,-181274
2015-03-15 19:00:00,-453038,-22552,-957299,-161802,-525173,-126913,-10780,-468034,-387500,-113427,-169553,-609664,-142504,-533114,-36374,-373741,-62456,-200771,-439454,-162957
2015-03-15 20:00:00,-321874,-16023,-680140,-114957,-373124,-90169,-7659,-332528,-275310,-80587,-120463,-433153,-101246,-378766,-25843,-265535,-44374,-142643,-312222,-115777
2015-03-15 21:00:00,-122194,-6083,-258203,-43641,-141650,-34231,-2907,-126238,-104517,-30594,-45732,-164439,-38436,-143792,-9811,-100806,-16846,-54152,-118530,-43953
2015-03-15 22:00:00,-115580,-5754,-244229,-41279,-133983,-32378,-2750,-119406,-98860,-28938,-43257,-155539,-36356,-136009,-9280,-95350,-15934,-51221,-112115,-41574
2015-03-15 23:00:00,-29756,-1481,-62876,-10627,-34494,-8336,-708,-30741,-25451,-7450,-11136,-40043,-9360,-35015,-2389,-24548,-4102,-13187,-28864,-10703
2015-03-16 00:00:00,-22944,-1142,-48483,-8195,-26598,-6428,-546,-23704,-19625,-5745,-8587,-30877,-7217,-27000,-1842,-18928,-3163,-10168,-22256,-8253
2015-03-16 01:00:00,-35973,-1791,-76013,-12848,-41701,-10077,-856,-37164,-30769,-9007,-13463,-48410,-11315,-42331,-2888,-29676,-4959,-15942,-34894,-12939
2015-03-16 02:00:00,-29658,-1476,-62669,-10592,-34380,-8308,-706,-30640,-25368,-7425,-11100,-39912,-9329,-34900,-2381,-24467,-4089,-13143,-28769,-10668
2015-03-16 03:00:00,-35302,-1757,-74595,-12608,-40922,-9889,-840,-36470,-30195,-8838,-13212,-47506,-11104,-41541,-2834,-29123,-4867,-15644,-34243,-12698
2015-03-16 04:00:00,-61964,-3085,-130934,-22130,-71830,-17359,-1474,-64015,-53000,-15514,-23191,-83387,-19491,-72917,-4975,-51118,-8542,-27460,-60106,-22288
2015-03-16 05:00:00,-168702,-8398,-356478,-60252,-195563,-47260,-4014,-174286,-144297,-42238,-63138,-227026,-53066,-198520,-13545,-139173,-23257,-74763,-163643,-60682
2015-03-16 06:00:00,-282787,-14077,-597547,-100997,-327813,-79220,-6729,-292148,-241878,-70801,-105835,-380553,-88951,-332770,-22705,-233290,-38985,-125321,-274307,-101718
2015-03-16 07:00:00,-311594,-15511,-658419,-111285,-361207,-87289,-7414,-321908,-266518,-78014,-116616,-419320,-98013,-366669,-25018,-257055,-42957,-138088,-302251,-112080
2015-03-16 08:00:00,-347494,-17298,-734278,-124107,-402824,-97347,-8268,-358997,-297225,-87002,-130052,-467632,-109305,-408915,-27900,-286671,-47906,-153997,-337075,-124993
2015-03-16 09:00:00,-317089,-15785,-670030,-113248,-367577,-88829,-7545,-327585,-271218,-79389,-118673,-426715,-99741,-373136,-25459,-261588,-43714,-140523,-307581,-114056
2015-03-16 10:00:00,-276819,-13780,-584937,-98866,-320895,-77548,-6587,-285982,-236774,-69307,-103601,-372522,-87074,-325748,-22226,-228367,-38163,-122677,-268519,-99571
2015-03-16 11:00:00,-240877,-11991,-508989,-86029,-279230,-67479,-5731,-248850,-206031,-60308,-90150,-324154,-75768,-283453,-19340,-198716,-33208,-106748,-233654,-86643
2015-03-16 12:00:00,-214974,-10701,-454255,-76778,-249203,-60223,-5115,-222090,-183875,-53823,-80456,-289296,-67621,-252972,-17260,-177347,-29637,-95269,-208528,-77326
2015-03-16 13:00:00,-236354,-11766,-499433,-84414,-273988,-66212,-5624,-244178,-202163,-59176,-88457,-318068,-74346,-278131,-18977,-194985,-32584,-104744,-229267,-85016
2015-03-16 14:00:00,-246827,-12287,-521562,-88154,-286128,-69146,-5873,-254998,-211121,-61798,-92377,-332162,-77640,-290455,-19818,-203624,-34028,-109385,-239426,-88783
2015-03-16 15:00:00,-318619,-15861,-673263,-113794,-369351,-89257,-7581,-329166,-272526,-79772,-119245,-428773,-100222,-374936,-25582,-262850,-43925,-141201,-309065,-114606
2015-03-16 16:00:00,-429421,-21377,-907395,-153367,-497795,-120297,-10218,-443635,-367300,-107514,-160714,-577882,-135075,-505322,-34478,-354258,-59200,-190304,-416545,-154462
2015-03-16 17:00:00,-457511,-22775,-966752,-163400,-530358,-128167,-10886,-472656,-391326,-114547,-171227,-615684,-143911,-538378,-36733,-377432,-63073,-202753,-443793,-164566
2015-03-16 18:00:00,-466720,-23233,-986210,-166688,-541033,-130746,-11105,-482169,-399203,-116852,-174673,-628076,-146808,-549214,-37473,-385028,-64343,-206834,-452725,-167878
2015-03-16 19:00:00,-442485,-22027,-935001,-158033,-512940,-123957,-10528,-457132,-378474,-110785,-165603,-595464,-139185,-520696,-35527,-365036,-61002,-196094,-429217,-159161
2015-03-16 20:00:00,-257960,-12841,-545086,-92130,-299033,-72264,-6138,-266499,-220643,-64585,-96543,-347143,-81142,-303555,-20711,-212808,-35563,-114319,-250225,-92788
2015-03-16 21:00:00,-112514,-5601,-237749,-40184,-130429,-31519,-2677,-116238,-96237,-28170,-42109,-151413,-35392,-132401,-9034,-92820,-15511,-49862,-109140,-40471
2015-03-16 22:00:00,-105422,-5248,-222764,-37651,-122208,-29533,-2508,-108912,-90172,-26395,-39455,-141869,-33161,-124056,-8464,-86970,-14534,-46720,-102261,-37920
2015-03-16 23:00:00,-20197,-1005,-42678,-7213,-23413,-5658,-481,-20866,-17275,-5057,-7559,-27180,-6353,-23767,-1622,-16662,-2784,-8951,-19591,-7265
2015-03-17 00:00:00,-35338,-1759,-74671,-12621,-40964,-9899,-841,-36507,-30226,-8847,-13225,-47555,-11116,-41584,-2837,-29152,-4872,-15660,-34278,-12711
2015-03-17 01:00:00,-24454,-1217,-51673,-8734,-28348,-6851,-582,-25264,-20917,-6123,-9152,-32909,-7692,-28777,-1963,-20174,-3371,-10837,-23721,-8796
2015-03-17 02:00:00,-31723,-1579,-67034,-11330,-36775,-8887,-755,-32774,-27134,-7943,-11873,-42691,-9979,-37331,-2547,-26171,-4373,-14059,-30772,-11411
2015-03-17 03:00:00,-37960,-1890,-80211,-13557,-44004,-10634,-903,-39216,-32468,-9504,-14207,-51083,-11940,-44669,-3048,-31316,-5233,-16822,-36821,-13654
2015-03-17 04:00:00,-58528,-2914,-123673,-20903,-67847,-16396,-1393,-60465,-50061,-14654,-21904,-78762,-18410,-68873,-4699,-48284,-8069,-25938,-56773,-21052
2015-03-17 05:00:00,-149834,-7459,-316608,-53513,-173691,-41974,-3565,-154793,-128158,-37514,-56076,-201635,-47131,-176317,-12030,-123608,-20656,-66401,-145341,-53895
2015-03-17 06:00:00,-238591,-11877,-504158,-85212,-276580,-66838,-5677,-246488,-204075,-59736,-89294,-321077,-75049,-280762,-19156,-196829,-32892,-105735,-231436,-85820
2015-03-17 07:00:00,-310633,-15463,-656387,-110942,-360093,-87020,-7391,-320915,-265696,-77773,-116256,-418026,-97710,-365538,-24940,-256262,-42824,-137662,-301318,-111734
2015-03-17 08:00:00,-300279,-14948,-634510,-107244,-348091,-84120,-7145,-310219,-256840,-75181,-112382,-404093,-94454,-353354,-24109,-247720,-41397,-133073,-291275,-108010
2015-03-17 09:00:00,-333049,-16579,-703755,-118948,-386078,-93300,-7925,-344073,-284869,-83385,-124646,-448192,-104761,-391916,-26740,-274754,-45915,-147596,-323062,-119797
2015-03-17 10:00:00,-277164,-13797,-585667,-98989,-321296,-77644,-6595,-286339,-237069,-69394,-103731,-372987,-87183,-326154,-22253,-228651,-38210,-122830,-268853,-99695
2015-03-17 11:00:00,-244071,-12150,-515738,-87170,-282933,-68374,-5807,-252150,-208763,-61108,-91345,-328452,-76773,-287211,-19596,-201350,-33648,-108164,-236752,-87792
2015-03-17 12:00:00,-212709,-10589,-449468,-75969,-246577,-59588,-5061,-219750,-181938,-53256,-79608,-286248,-66908,-250306,-17078,-175478,-29324,-94265,-206331,-76511
2015-03-17 13:00:00,-217613,-10833,-459830,-77720,-252262,-60962,-5178,-224816,-186132,-54484,-81443,-292847,-68451,-256076,-17472,-179523,-30000,-96438,-211087,-78275
2015-03-17 14:00:00,-225774,-11239,-477075,-80635,-261722,-63248,-5372,-233247,-193113,-56527,-84497,-303829,-71018,-265680,-18127,-186256,-31125,-100055,-219004,-81210
2015-03-17 15:00:00,-311126,-15488,-657430,-111118,-360665,-87158,-7403,-321425,-266118,-77897,-116441,-418690,-97865,-366119,-24980,-256669,-42892,-137880,-301797,-111911
2015-03-17 16:00:00,-406928,-20257,-859865,-145334,-471720,-113996,-9682,-420398,-348060,-101882,-152295,-547613,-128000,-478853,-32672,-335702,-56100,-180336,-394726,-146371
2015-03-17 17:00:00,-490562,-24420,-1036591,-175204,-568672,-137425,-11672,-506801,-419596,-122822,-183596,-660162,-154308,-577271,-39387,-404698,-67629,-217400,-475853,-176454
2015-03-17 18:00:00,-484392,-24113,-1023553,-173000,-561519,-135697,-11526,-500427,-414319,-121277,-181287,-651859,-152367,-570010,-38892,-399608,-66779,-214666,-469868,-174235
2015-03-17 19:00:00,-434514,-21630,-918156,-155186,-503699,-121724,-10339,-448897,-371656,-108789,-162620,-584736,-136677,-511315,-34887,-358459,-59903,-192561,-421485,-156294
2015-03-17 20:00:00,-258728,-12879,-546709,-92404,-299924,-72480,-6156,-267292,-221300,-64778,-96831,-348176,-81383,-304459,-20773,-213442,-35669,-114659,-250970,-93064
2015-03-17 21:00:00,-130972,-6520,-276753,-46777,-151826,-36690,-3116,-135307,-112025,-32791,-49017,-176252,-41198,-154122,-10516,-108048,-18056,-58042,-127045,-47110
2015-03-17 22:00:00,-123247,-6135,-260428,-44017,-142870,-34526,-2933,-127326,-105417,-30857,-46126,-165856,-38768,-145031,-9895,-101674,-16991,-54619,-119551,-44331
2015-03-17 23:00:00,-24621,-1226,-52026,-8793,-28541,-6897,-586,-25436,-21059,-6164,-9215,-33133,-7745,-28973,-1977,-20311,-3394,-10911,-23883,-8856
2015-03-18 00:00:00,-33346,-1660,-70463,-11910,-38656,-9342,-793,-34450,-28522,-8349,-12480,-44875,-10489,-39240,-2677,-27510,-4597,-14778,-32346,-11995
2015-03-18 01:00:00,-36528,-1818,-77187,-13046,-42344,-10233,-869,-37737,-31244,-9146,-13671,-49157,-11490,-42985,-2933,-30135,-5036,-16188,-35433,-13139
2015-03-18 02:00:00,-38964,-1940,-82334,-13916,-45168,-10915,-927,-40254,-33328,-9755,-14583,-52435,-12256,-45851,-3128,-32144,-5372,-17268,-37796,-14015
2015-03-18 03:00:00,-36352,-1810,-76814,-12983,-42140,-10184,-865,-37555,-31093,-9101,-13605,-48919,-11435,-42777,-2919,-29989,-5011,-16110,-35262,-13076
2015-03-18 04:00:00,-51075,-2543,-107926,-18242,-59208,-14308,-1215,-52766,-43687,-12788,-19115,-68734,-16066,-60103,-4101,-42136,-7041,-22635,-49544,-18372
2015-03-18 05:00:00,-143559,-7146,-303349,-51272,-166417,-40216,-3416,-148311,-122791,-35943,-53728,-193190,-45157,-168933,-11526,-118431,-19791,-63620,-139254,-51638
2015-03-18 06:00:00,-253292,-12609,-535224,-90463,-293623,-70957,-6027,-261677,-216650,-63417,-94796,-340862,-79674,-298063,-20337,-208958,-34919,-112250,-245697,-91109
2015-03-18 07:00:00,-301960,-15032,-638061,-107845,-350039,-84591,-7185,-311955,-258277,-75602,-113010,-406355,-94982,-355332,-24244,-249107,-41629,-133818,-292905,-108614
2015-03-18 08:00:00,-326060,-16231,-688986,-116452,-377976,-91342,-7758,-336853,-278891,-81635,-122030,-438787,-102563,-383692,-26179,-268989,-44951,-144498,-316283,-117283
2015-03-18 09:00:00,-344731,-17161,-728439,-123120,-399620,-96572,-8203,-356142,-294861,-86310,-129018,-463913,-108436,-405663,-27678,-284392,-47525,-152773,-334394,-123999
2015-03-18 10:00:00,-267255,-13304,-564727,-95450,-309808,-74868,-6359,-276101,-228593,-66912,-100022,-359651,-84066,-314493,-21458,-220476,-36844,-118438,-259241,-96131
2015-03-18 11:00:00,-243209,-12107,-513916,-86862,-281933,-68132,-5787,-251259,-208025,-60892,-91023,-327292,-76502,-286196,-19527,-200639,-33529,-107782,-235916,-87482
2015-03-18 12:00:00,-211881,-10547,-447719,-75673,-245618,-59356,-5041,-218895,-181230,-53049,-79298,-285134,-66648,-249332,-17012,-174795,-29210,-93898,-205528,-76213
2015-03-18 13:00:00,-246891,-12290,-521696,-88177,-286202,-69164,-5875,-255063,-211175,-61814,-92401,-332247,-77660,-290529,-19823,-203677,-34037,-109413,-239488,-88806
2015-03-18 14:00:00,-216932,-10799,-458392,-77477,-251473,-60771,-5162,-224113,-185550,-54313,-81188,-291931,-68237,-255275,-17417,-178962,-29907,-96137,-210427,-78030
2015-03-18 15:00:00,-283920,-14134,-599942,-101402,-329127,-79537,-6756,-293318,-242848,-71085,-106259,-382078,-89308,-334104,-22796,-234225,-39142,-125824,-275407,-102125
2015-03-18 16:00:00,-446362,-22220,-943192,-159418,-517433,-125043,-10621,-461137,-381790,-111755,-167054,-600680,-140404,-525257,-35838,-368234,-61536,-197812,-432978,-160555
2015-03-18 17:00:00,-453529,-22577,-958337,-161977,-525742,-127051,-10791,-468542,-387920,-113550,-169736,-610325,-142659,-533692,-36414,-374147,-62524,-200988,-439930,-163133
2015-03-18 18:00:00,-452225,-22512,-955581,-161512,-524230,-126686,-10760,-467194,-386804,-113223,-169248,-608570,-142248,-532157,-36309,-373070,-62344,-200410,-438665,-162664
2015-03-18 19:00:00,-433166,-21563,-915309,-154705,-502137,-121347,-10307,-447505,-370503,-108452,-162116,-582923,-136254,-509730,-34779,-357348,-59717,-191964,-420178,-155809
2015-03-18 20:00:00,-270775,-13479,-572166,-96707,-313889,-75855,-6443,-279738,-231604,-67794,-101339,-364389,-85173,-318635,-21740,-223381,-37329,-119998,-262656,-97397
2015-03-18 21:00:00,-112547,-5603,-237819,-40196,-130467,-31529,-2678,-116272,-96265,-28178,-42121,-151457,-35402,-132440,-9036,-92847,-15516,-49877,-109172,-40483
2015-03-18 22:00:00,-117778,-5863,-248874,-42064,-136532,-32994,-2802,-121677,-100740,-29488,-44079,-158497,-37048,-138596,-9456,-97163,-16237,-52195,-114247,-42365
2015-03-18 23:00:00,-35951,-1790,-75968,-12840,-41676,-10071,-855,-37141,-30751,-9001,-13455,-48381,-11309,-42306,-2887,-29659,-4956,-15932,-34873,-12932
2015-03-19 00:00:00,-31866,-1586,-67336,-11381,-36940,-8927,-758,-32921,-27256,-7978,-11926,-42883,-10024,-37499,-2559,-26289,-4393,-14122,-30911,-11462
2015-03-19 01:00:00,-32037,-1595,-67696,-11442,-37138,-8975,-762,-33098,-27403,-8021,-11990,-43113,-10077,-37700,-2572,-26430,-4417,-14198,-31076,-11524
2015-03-19 02:00:00,-26524,-1320,-56047,-9473,-30747,-7430,-631,-27402,-22687,-6641,-9927,-35694,-8343,-31212,-2130,-21882,-3657,-11755,-25729,-9541
2015-03-19 03:00:00,-33607,-1673,-71014,-12003,-38958,-9415,-800,-34719,-28745,-8414,-12578,-45226,-10571,-39547,-2698,-27725,-4633,-14893,-32599,-12088
2015-03-19 04:00:00,-61807,-3077,-130601,-22074,-71648,-17314,-1471,-63852,-52865,-15474,-23132,-83175,-19441,-72731,-4962,-50988,-8521,-27391,-59953,-22232
2015-03-19 05:00:00,-146784,-7307,-310163,-52424,-170155,-41120,-3493,-151642,-125549,-36750,-54935,-197530,-46171,-172728,-11785,-121092,-20236,-65049,-142382,-52798
2015-03-19 06:00:00,-243187,-12106,-513870,-86854,-281908,-68126,-5786,-251237,-208007,-60887,-91014,-327263,-76495,-286171,-19525,-200621,-33526,-107772,-235895,-87474
2015-03-19 07:00:00,-276753,-13777,-584798,-98842,-320819,-77529,-6585,-285914,-236717,-69291,-103577,-372434,-87053,-325670,-22220,-228312,-38154,-122647,-268455,-99548
2015-03-19 08:00:00,-322748,-16066,-681988,-115269,-374137,-90414,-7679,-333431,-276058,-80806,-120791,-434330,-101521,-379794,-25913,-266256,-44494,-143031,-313070,-116092
2015-03-19 09:00:00,-298224,-14846,-630167,-106510,-345708,-83544,-7096,-308096,-255082,-74666,-111612,-401327,-93807,-350936,-23944,-246025,-41113,-132163,-289282,-107270
2015-03-19 10:00:00,-286116,-14243,-604582,-102186,-331673,-80152,-6808,-295587,-244726,-71635,-107081,-385034,-89999,-336688,-22972,-236036,-39444,-126797,-277537,-102915
2015-03-19 11:00:00,-240867,-11990,-508968,-86025,-279219,-67476,-5731,-248840,-206023,-60306,-90146,-324141,-75765,-283441,-19339,-198708,-33206,-106744,-233645,-86639
2015-03-19 12:00:00,-218849,-10894,-462442,-78162,-253695,-61308,-5207,-226093,-187190,-54793,-81906,-294511,-68840,-257531,-17571,-180543,-30171,-96986,-212287,-78719
2015-03-19 13:00:00,-217406,-10823,-459394,-77646,-252023,-60904,-5173,-224603,-185956,-54432,-81366,-292569,-68386,-255834,-17455,-179353,-29972,-96347,-210887,-78201
2015-03-19 14:00:00,-253439,-12616,-535533,-90515,-293792,-70998,-6030,-261828,-216776,-63453,-94851,-341059,-79720,-298235,-20348,-209079,-34939,-112315,-245839,-91161
2015-03-19 15:00:00,-310378,-15451,-655849,-110851,-359797,-86949,-7385,-320652,-265478,-77709,-116161,-417683,-97630,-365238,-24920,-256051,-42789,-137549,-301071,-111642
2015-03-19 16:00:00,-451759,-22489,-954597,-161345,-523690,-126555,-10749,-466713,-386406,-113107,-169074,-607943,-142102,-531609,-36271,-372686,-62280,-200204,-438213,-162497
2015-03-19 17:00:00,-462320,-23014,-976914,-165117,-535933,-129514,-11000,-477624,-395440,-115751,-173027,-622156,-145424,-544037,-37119,-381399,-63736,-204884,-448458,-166296
2015-03-19 18:00:00,-514499,-25612,-1087171,-183753,-596420,-144131,-12242,-531530,-440070,-128815,-192555,-692374,-161837,-605438,-41309,-424445,-70929,-228008,-499072,-185064
2015-03-19 19:00:00,-439172,-21862,-927999,-156850,-509098,-123029,-10450,-453709,-375640,-109955,-164363,-591004,-138143,-516796,-35261,-362302,-60545,-194626,-426003,-157969
2015-03-19 20:00:00,-289388,-14406,-611497,-103355,-335466,-81069,-6886,-298968,-247525,-72454,-108306,-389437,-91028,-340539,-23235,-238736,-39895,-128247,-280711,-104092
2015-03-19 21:00:00,-111306,-5541,-235197,-39753,-129028,-31181,-2648,-114990,-95204,-27868,-41657,-149787,-35012,-130979,-8937,-91824,-15345,-49327,-107968,-40036
2015-03-19 22:00:00,-110441,-5498,-233370,-39444,-128026,-30939,-2628,-114097,-94464,-27651,-41333,-148623,-34740,-129962,-8867,-91110,-15226,-48944,-107130,-39725
2015-03-19 23:00:00,-32976,-1642,-69680,-11777,-38226,-9238,-785,-34067,-28205,-8256,-12341,-44376,-10373,-38804,-2648,-27204,-4546,-14614,-31987,-11861
2015-03-20 00:00:00,-38757,-1929,-81896,-13842,-44928,-10857,-922,-40040,-33150,-9704,-14505,-52156,-12191,-45608,-3112,-31973,-5343,-17176,-37595,-13941
2015-03-20 01:00:00,-38736,-1928,-81852,-13835,-44904,-10851,-922,-40018,-33132,-9698,-14497,-52128,-12185,-45583,-3110,-31956,-5340,-17166,-37574,-13933
2015-03-20 02:00:00,-43999,-2190,-92973,-15714,-51005,-12326,-1047,-45456,-37634,-11016,-16467,-59211,-13840,-51776,-3533,-36298,-6066,-19499,-42680,-15826
2015-03-20 03:00:00,-38481,-1916,-81312,-13743,-44608,-10780,-916,-39754,-32914,-9634,-14402,-51784,-12104,-45282,-3090,-31745,-5305,-17053,-37327,-13841
2015-03-20 04:00:00,-58020,-2888,-122600,-20722,-67258,-16254,-1381,-59940,-49626,-14526,-21714,-78079,-18250,-68275,-4658,-47864,-7999,-25712,-56280,-20870
2015-03-20 05:00:00,-47723,-2376,-100841,-17044,-55321,-13369,-1136,-49302,-40819,-11948,-17860,-64221,-15011,-56158,-3832,-39370,-6579,-21149,-46292,-17166
2015-03-20 06:00:00,-39730,-1978,-83951,-14189,-46055,-11130,-945,-41045,-33982,-9947,-14869,-53465,-12497,-46752,-3190,-32776,-5477,-17607,-38538,-14291
2015-03-20 07:00:00,-62647,-3119,-132377,-22374,-72622,-17550,-1491,-64721,-53584,-15685,-23446,-84306,-19706,-73720,-5030,-51682,-8637,-27763,-60769,-22534
2015-03-20 08:00:00,-105797,-5267,-223555,-37785,-122642,-29638,-2517,-109299,-90492,-26488,-39595,-142373,-33279,-124496,-8494,-87279,-14585,-46885,-102624,-38055
2015-03-20 09:00:00,-144095,-7173,-304481,-51463,-167038,-40366,-3429,-148864,-123249,-36077,-53928,-193912,-45325,-169564,-11569,-118873,-19865,-63858,-139774,-51830
2015-03-20 10:00:00,-200370,-9974,-423395,-71562,-232273,-56131,-4768,-207002,-171384,-50167,-74990,-269643,-63027,-235786,-16088,-165298,-27623,-88797,-194362,-72073
2015-03-20 11:00:00,-230965,-11497,-488044,-82489,-267740,-64702,-5496,-238610,-197553,-57827,-86440,-310815,-72651,-271789,-18544,-190538,-31841,-102356,-224039,-83078
2015-03-20 12:00:00,-257629,-12825,-544388,-92012,-298650,-72172,-6130,-266157,-220360,-64503,-96420,-346698,-81038,-303166,-20685,-212536,-35517,-114172,-249904,-92669
2015-03-20 13:00:00,-229961,-11447,-485922,-82130,-266576,-64421,-5472,-237573,-196694,-57575,-86064,-309464,-72335,-270607,-18463,-189710,-31703,-101911,-223065,-82716
2015-03-20 14:00:00,-269029,-13392,-568477,-96084,-311865,-75365,-6401,-277935,-230111,-67357,-100686,-362039,-84624,-316581,-21600,-221940,-37089,-119224,-260962,-96769
2015-03-20 15:00:00,-248127,-12352,-524309,-88618,-287635,-69510,-5904,-256341,-212232,-62124,-92863,-333911,-78049,-291984,-19922,-204697,-34207,-109961,-240687,-89251
2015-03-20 16:00:00,-255790,-12733,-540502,-91355,-296518,-71657,-6086,-264258,-218787,-64042,-95731,-344224,-80460,-301002,-20537,-211019,-35264,-113357,-248121,-92007
2015-03-20 17:00:00,-260511,-12968,-550477,-93041,-301991,-72979,-6199,-269134,-222825,-65224,-97498,-350576,-81944,-306557,-20916,-214913,-35914,-115449,-252700,-93705
2015-03-20 18:00:00,-292041,-14538,-617101,-104302,-338540,-81812,-6949,-301708,-249793,-73118,-109298,-393006,-91862,-343660,-23448,-240924,-40261,-129422,-283284,-105046
2015-03-20 19:00:00,-238873,-11891,-504755,-85313,-276907,-66918,-5684,-246780,-204317,-59807,-89400,-321457,-75138,-281095,-19179,-197062,-32931,-105860,-231710,-85922
2015-03-20 20:00:00,-110322,-5492,-233117,-39401,-127888,-30905,-2625,-113974,-94362,-27621,-41289,-148463,-34702,-129821,-8858,-91012,-15209,-48891,-107014,-39682
2015-03-20 21:00:00,-124486,-6197,-263046,-44460,-144307,-34873,-2962,-128606,-106477,-31167,-46590,-167523,-39157,-146489,-9995,-102697,-17162,-55168,-120753,-44777
2015-03-20 22:00:00,-152736,-7603,-322741,-54549,-177055,-42787,-3634,-157792,-130641,-38240,-57162,-205540,-48043,-179732,-12263,-126002,-21056,-67687,-148156,-54939
2015-03-20 23:00:00,-47906,-2385,-101228,-17110,-55534,-13420,-1140,-49492,-40976,-11994,-17929,-64468,-15069,-56373,-3846,-39521,-6604,-21230,-46469,-17232
2015-03-21 00:00:00,-75670,-3767,-159895,-27025,-87718,-21198,-1800,-78175,-64723,-18945,-28320,-101831,-23802,-89045,-6075,-62425,-10432,-33534,-73401,-27218
2015-03-21 01:00:00,-67790,-3375,-143245,-24211,-78584,-18991,-1613,-70034,-57983,-16973,-25371,-91227,-21324,-79772,-5443,-55925,-9346,-30042,-65757,-24384
2015-03-21 02:00:00,-59201,-2947,-125095,-21144,-68627,-16584,-1409,-61160,-50637,-14822,-22156,-79668,-18622,-69665,-4753,-48839,-8161,-26236,-57426,-21294
2015-03-21 03:00:00,-67160,-3343,-141913,-23986,-77853,-18814,-1598,-69383,-57444,-16815,-25135,-90378,-21125,-79030,-5392,-55405,-9259,-29763,-65146,-24157
2015-03-21 04:00:00,-63115,-3142,-133367,-22542,-73165,-17681,-1502,-65205,-53985,-15802,-23621,-84936,-19853,-74271,-5068,-52068,-8701,-27971,-61223,-22702
2015-03-21 05:00:00,-46134,-2297,-97485,-16477,-53480,-12924,-1098,-47661,-39460,-11551,-17266,-62084,-14512,-54289,-3704,-38059,-6360,-20445,-44751,-16594
2015-03-21 06:00:00,-71548,-3562,-151186,-25553,-82940,-20043,-1702,-73916,-61198,-17913,-26777,-96284,-22506,-84194,-5745,-59025,-9864,-31708,-69403,-25736
2015-03-21 07:00:00,-68136,-3392,-143975,-24335,-78985,-19087,-1621,-70391,-58279,-17059,-25500,-91692,-21432,-80179,-5471,-56210,-9393,-30195,-66093,-24508
2015-03-21 08:00:00,-87098,-4336,-184044,-31107,-100966,-24400,-2072,-89981,-74498,-21807,-32597,-117210,-27397,-102493,-6993,-71853,-12007,-38599,-84487,-31329
2015-03-21 09:00:00,-138553,-6897,-292772,-49484,-160614,-38814,-3297,-143139,-118510,-34689,-51854,-186454,-43582,-163043,-11124,-114302,-19101,-61402,-134399,-49837
2015-03-21 10:00:00,-209520,-10430,-442731,-74830,-242881,-58695,-4985,-216456,-179211,-52458,-78414,-281957,-65905,-246554,-16822,-172847,-28885,-92852,-203238,-75364
2015-03-21 11:00:00,-241666,-12030,-510656,-86311,-280145,-67700,-5750,-249665,-206706,-60506,-90445,-325216,-76017,-284381,-19403,-199366,-33316,-107098,-234419,-86927
